spieltag,home,away,result
19,(1.) Leverkusen,M'gladbach (12.),0:0
19,(15.) Union Berlin,Darmstadt (18.),1:0
19,(5.) Dortmund,VfL Bochum (14.),3:1
20,(10.) Heidenheim,Dortmund (4.),0:0
20,(16.) Mainz,Bremen (9.),0:1
20,(2.) Bayern,M'gladbach (12.),3:1
20,(7.) Freiburg,Stuttgart (3.),1:3
20,(14.) VfL Bochum,Augsburg (13.),1:1
20,(18.) Darmstadt,Leverkusen (1.),0:2
20,(17.) Köln,Frankfurt (6.),2:0
20,(11.) Wolfsburg,Hoffenheim (8.),2:2
20,(5.) RB Leipzig,Union Berlin (15.),2:0
21,(4.) Dortmund,Freiburg (7.),3:0
21,(9.) Bremen,Heidenheim (10.),1:2
21,(15.) Union Berlin,Wolfsburg (11.),1:0
21,(6.) Frankfurt,VfL Bochum (14.),1:1
21,(13.) M'gladbach,Darmstadt (18.),0:0
21,(12.) Augsburg,RB Leipzig (5.),2:2
21,(1.) Leverkusen,Bayern (2.),3:0
21,(3.) Stuttgart,Mainz (17.),3:1
21,(8.) Hoffenheim,Köln (16.),1:1
22,(16.) Köln,Bremen (10.),0:1
22,(12.) Wolfsburg,Dortmund (4.),1:1
22,(17.) Mainz,Augsburg (11.),1:0
22,(8.) Hoffenheim,Union Berlin (15.),0:1
22,(9.) Heidenheim,Leverkusen (1.),1:2
22,(18.) Darmstadt,Stuttgart (3.),1:2
22,(5.) RB Leipzig,M'gladbach (13.),2:0
22,(7.) Freiburg,Frankfurt (6.),3:3
22,(14.) VfL Bochum,Bayern (2.),3:2
23,(1.) Leverkusen,Mainz (17.),2:1
23,(13.) Union Berlin,Heidenheim (10.),2:2
23,(15.) M'gladbach,VfL Bochum (11.),5:2
23,(7.) Bremen,Darmstadt (18.),1:1
23,(3.) Stuttgart,Köln (16.),1:1
23,(2.) Bayern,RB Leipzig (5.),2:1
23,(6.) Frankfurt,Wolfsburg (12.),2:2
23,(4.) Dortmund,Hoffenheim (9.),2:3
23,(14.) Augsburg,Freiburg (8.),2:1
24,(9.) Freiburg,Bayern (2.),2:2
24,(10.) Heidenheim,Frankfurt (6.),1:2
24,(14.) Union Berlin,Dortmund (4.),0:2
24,(17.) Mainz,M'gladbach (12.),1:1
24,(15.) VfL Bochum,RB Leipzig (5.),1:4
24,(18.) Darmstadt,Augsburg (11.),0:6
24,(13.) Wolfsburg,Stuttgart (3.),2:3
24,(16.) Köln,Leverkusen (1.),0:2
24,(7.) Hoffenheim,Bremen (8.),2:1
25,(3.) Stuttgart,Union Berlin (14.),2:0
25,(2.) Bayern,Mainz (17.),8:1
25,(5.) RB Leipzig,Darmstadt (18.),2:0
25,(12.) M'gladbach,Köln (16.),3:3
25,(10.) Augsburg,Heidenheim (11.),1:0
25,(8.) Bremen,Dortmund (4.),1:2
25,(15.) VfL Bochum,Freiburg (9.),1:2
25,(6.) Frankfurt,Hoffenheim (7.),3:1
25,(1.) Leverkusen,Wolfsburg (13.),2:0
26,(16.) Köln,RB Leipzig (5.),1:5
26,(14.) Union Berlin,Bremen (10.),2:1
26,(13.) Wolfsburg,Augsburg (9.),1:3
26,(11.) Heidenheim,M'gladbach (12.),1:1
26,(18.) Darmstadt,Bayern (2.),2:5
26,(17.) Mainz,VfL Bochum (15.),2:0
26,(7.) Hoffenheim,Stuttgart (3.),0:3
26,(8.) Freiburg,Leverkusen (1.),2:3
26,(4.) Dortmund,Frankfurt (6.),3:1
27,(5.) RB Leipzig,Mainz (16.),0:0
27,(6.) Frankfurt,Union Berlin (13.),0:0
27,(10.) Bremen,Wolfsburg (14.),0:2
27,(1.) Leverkusen,Hoffenheim (8.),2:1
27,(12.) M'gladbach,Freiburg (9.),0:3
27,(2.) Bayern,Dortmund (4.),0:2
27,(7.) Augsburg,Köln (17.),1:1
27,(3.) Stuttgart,Heidenheim (11.),3:3
27,(15.) VfL Bochum,Darmstadt (18.),2:2
28,(6.) Frankfurt,Bremen (10.),1:1
28,(11.) Heidenheim,Bayern (2.),3:2
28,(12.) Union Berlin,Leverkusen (1.),0:1
28,(8.) Freiburg,RB Leipzig (5.),1:4
28,(16.) Mainz,Darmstadt (18.),4:0
28,(17.) Köln,VfL Bochum (15.),2:1
28,(4.) Dortmund,Stuttgart (3.),0:1
28,(9.) Hoffenheim,Augsburg (7.),3:1
28,(14.) Wolfsburg,M'gladbach (13.),1:3
29,(7.) Augsburg,Union Berlin (13.),2:0
29,(11.) M'gladbach,Dortmund (5.),1:2
29,(2.) Bayern,Köln (17.),2:0
29,(16.) Mainz,Hoffenheim (8.),4:1
29,(4.) RB Leipzig,Wolfsburg (14.),3:0
29,(15.) VfL Bochum,Heidenheim (10.),1:1
29,(3.) Stuttgart,Frankfurt (6.),3:0
29,(18.) Darmstadt,Freiburg (9.),0:1
29,(1.) Leverkusen,Bremen (12.),5:0
30,(6.) Frankfurt,Augsburg (7.),3:1
30,(9.) Hoffenheim,M'gladbach (11.),4:3
30,(17.) Köln,Darmstadt (18.),0:2
30,(10.) Heidenheim,RB Leipzig (4.),1:2
30,(14.) Wolfsburg,VfL Bochum (15.),1:0
30,(13.) Union Berlin,Bayern (2.),1:5
30,(12.) Bremen,Stuttgart (3.),2:1
30,(5.) Dortmund,Leverkusen (1.),1:1
30,(8.) Freiburg,Mainz (16.),1:1
31,(16.) VfL Bochum,Hoffenheim (9.),3:2
31,(4.) RB Leipzig,Dortmund (5.),4:1
31,(7.) Freiburg,Wolfsburg (13.),1:2
31,(2.) Bayern,Frankfurt (6.),2:1
31,(8.) Augsburg,Bremen (11.),0:3
31,(1.) Leverkusen,Stuttgart (3.),2:2
31,(12.) M'gladbach,Union Berlin (14.),0:0
31,(15.) Mainz,Köln (17.),1:1
31,(18.) Darmstadt,Heidenheim (10.),0:1
32,(9.) Hoffenheim,RB Leipzig (4.),1:1
32,(3.) Stuttgart,Bayern (2.),3:1
32,(11.) Bremen,M'gladbach (13.),2:2
32,(5.) Dortmund,Augsburg (8.),5:1
32,(12.) Wolfsburg,Darmstadt (18.),3:0
32,(17.) Köln,Freiburg (7.),0:0
32,(14.) Union Berlin,VfL Bochum (15.),3:4
32,(6.) Frankfurt,Leverkusen (1.),1:5
32,(10.) Heidenheim,Mainz (16.),1:1
33,(9.) Augsburg,Stuttgart (3.),0:1
33,(4.) RB Leipzig,Bremen (11.),1:1
33,(7.) Freiburg,Heidenheim (10.),1:1
33,(17.) Köln,Union Berlin (15.),3:2
33,(13.) M'gladbach,Frankfurt (6.),1:1
33,(16.) Mainz,Dortmund (5.),3:0
33,(18.) Darmstadt,Hoffenheim (8.),0:6
33,(2.) Bayern,Wolfsburg (12.),2:0
33,(14.) VfL Bochum,Leverkusen (1.),0:5
34,(12.) Wolfsburg,Mainz (15.),1:3
34,(7.) Hoffenheim,Bayern (2.),4:2
34,(6.) Frankfurt,RB Leipzig (4.),2:2
34,(1.) Leverkusen,Augsburg (10.),2:1
34,(16.) Union Berlin,Freiburg (8.),2:1
34,(11.) Bremen,VfL Bochum (14.),4:1
34,(3.) Stuttgart,M'gladbach (13.),4:0
34,(9.) Heidenheim,Köln (17.),4:1
34,(5.) Dortmund,Darmstadt (18.),4:0
